path,module,kind,status,lines,bytes,role_hint,symbols,dependencies,extraction_capped,blob
gem5/ext/dsent/model/optical/SWSRLink.cc,gem5,source,indexed,349,14946,gem5附带第三方库、测试依赖或兼容实现,OpticalModel@39 (C/C++ function candidate) | SWSRLink::initParameters@47 (C/C++ function candidate) | SWSRLink::initProperties@60 (C/C++ function candidate) | SWSRLink::constructModel@69 (C/C++ function candidate) | SWSRLink::updateModel@163 (C/C++ function candidate) | SWSRLink::propagateTransitionInfo@206 (C/C++ function candidate) | SWSRLink::buildLaser@254 (C/C++ function candidate) | SWSRLink::buildModulator@285 (C/C++ function candidate) | SWSRLink::buildDetector@316 (C/C++ function candidate),model/optical/SWSRLink.h | model/ModelGen.h | model/PortInfo.h | model/TransitionInfo.h | model/EventInfo.h | model/optical_graph/OpticalGraph.h | model/optical_graph/OpticalWaveguide.h | model/optical/RingModulator.h | model/optical/RingFilter.h | model/optical/RingDetector.h | model/optical/LaserSource.h | model/optical/ThrottledLaserSource.h,False,e59758f0207d1c16d54babf8fdaedef6a61ed39a
gem5/ext/dsent/model/optical/SWSRLink.h,gem5,source,indexed,59,2243,gem5附带第三方库、测试依赖或兼容实现,SWSRLink@30 (class/type),util/CommonType.h | model/OpticalModel.h,False,5a0f81de13ce09cd9d9ae72677897d3f8d530276
gem5/ext/dsent/model/optical/ThrottledLaserSource.cc,gem5,source,indexed,158,6518,gem5附带第三方库、测试依赖或兼容实现,OpticalModel@35 (C/C++ function candidate) | ThrottledLaserSource::initParameters@45 (C/C++ function candidate) | ThrottledLaserSource::initProperties@54 (C/C++ function candidate) | ThrottledLaserSource::constructModel@61 (C/C++ function candidate) | ThrottledLaserSource::updateModel@89 (C/C++ function candidate) | ThrottledLaserSource::evaluateModel@107 (C/C++ function candidate) | ThrottledLaserSource::useModel@134 (C/C++ function candidate),model/optical/ThrottledLaserSource.h | model/PortInfo.h | model/TransitionInfo.h | model/EventInfo.h | model/optical_graph/OpticalWaveguide.h | model/optical_graph/OpticalWavelength.h | model/optical_graph/OpticalLaser.h | model/optical_graph/OpticalGraph.h,False,5a09e5bb945be088e901a87823e21903d36f5afe
gem5/ext/dsent/model/optical/ThrottledLaserSource.h,gem5,source,indexed,61,2425,gem5附带第三方库、测试依赖或兼容实现,OpticalWavelength@30 (class/type) | ThrottledLaserSource@34 (class/type),util/CommonType.h | model/OpticalModel.h,False,57ab6ce9e38aa96f67a3a34df027257acf4774c5
gem5/ext/dsent/model/optical_graph/OpticalDetector.cc,gem5,source,indexed,53,2074,gem5附带第三方库、测试依赖或兼容实现,OpticalNode@29 (C/C++ function candidate) | OpticalDetector::setResponsivity@38 (C/C++ function candidate) | OpticalDetector::getSensitivity@44 (C/C++ function candidate),model/optical_graph/OpticalDetector.h | model/optical_graph/OpticalReceiver.h,False,f4578b607800f70d323eb53a5dd05a84235c1d12
gem5/ext/dsent/model/optical_graph/OpticalDetector.h,gem5,source,indexed,66,2607,gem5附带第三方库、测试依赖或兼容实现,OpticalReceiver@30 (class/type) | OpticalDetector@31 (class/type),model/optical_graph/OpticalNode.h | util/CommonType.h,False,7535379cd02fa91d490baedf00325ef12c83da48
gem5/ext/dsent/model/optical_graph/OpticalFilter.cc,gem5,source,indexed,86,3052,gem5附带第三方库、测试依赖或兼容实现,OpticalNode@28 (C/C++ function candidate) | OpticalFilter::getDropAll@38 (C/C++ function candidate) | OpticalFilter::getDropWavelengths@43 (C/C++ function candidate) | OpticalFilter::setDropLoss@48 (C/C++ function candidate) | OpticalFilter::getDropLoss@54 (C/C++ function candidate) | OpticalFilter::setDropPort@59 (C/C++ function candidate) | OpticalFilter::getDropPort@64 (C/C++ function candidate) | OpticalFilter::isDropped@69 (C/C++ function candidate),model/optical_graph/OpticalFilter.h,False,c676f3cf3861e8abe4cdba4f4d18c3e0413ecc90
gem5/ext/dsent/model/optical_graph/OpticalFilter.h,gem5,source,indexed,69,2890,gem5附带第三方库、测试依赖或兼容实现,OpticalFilter@30 (class/type),model/optical_graph/OpticalNode.h | util/CommonType.h,False,38fd759cf63fcbae99f3db4eea3102612549329c
gem5/ext/dsent/model/optical_graph/OpticalGraph.cc,gem5,source,indexed,237,10628,gem5附带第三方库、测试依赖或兼容实现,m_instance_name_@40 (C/C++ function candidate) | OpticalGraph::getInstanceName@49 (C/C++ function candidate) | OpticalGraph::performPowerOpt@58 (C/C++ function candidate) | OpticalGraph::traceWavelength@143 (C/C++ function candidate) | OpticalGraph::traceWavelength@149 (C/C++ function candidate) | OpticalGraph::getModel@219 (C/C++ function candidate) | OpticalGraph::setTreeNum@224 (C/C++ function candidate) | OpticalGraph::getTreeNum@230 (C/C++ function candidate),model/optical_graph/OpticalGraph.h | model/OpticalModel.h | model/optical_graph/OpticalNode.h | model/optical_graph/OpticalLaser.h | model/optical_graph/OpticalModulator.h | model/optical_graph/OpticalFilter.h | model/optical_graph/OpticalDetector.h | model/optical_graph/OpticalWavelength.h,False,660a49e446aba75acfeb61713ed70390141a910d
gem5/ext/dsent/model/optical_graph/OpticalGraph.h,gem5,source,indexed,83,3530,gem5附带第三方库、测试依赖或兼容实现,OpticalNode@32 (class/type) | OpticalWavelength@33 (class/type) | OpticalGraph@34 (class/type),vector | util/CommonType.h | model/optical_graph/OpticalNode.h,False,f4feae116d608cd5ed0a7a47dac8e944151c92ac
gem5/ext/dsent/model/optical_graph/OpticalLaser.cc,gem5,source,indexed,52,1755,gem5附带第三方库、测试依赖或兼容实现,OpticalNode@28 (C/C++ function candidate) | OpticalLaser::setEfficiency@32 (C/C++ function candidate) | OpticalLaser::getEfficiency@38 (C/C++ function candidate),model/optical_graph/OpticalLaser.h,False,cb103a7c1dbab7b4f345aceef25565370124424d
gem5/ext/dsent/model/optical_graph/OpticalLaser.h,gem5,source,indexed,53,1984,gem5附带第三方库、测试依赖或兼容实现,OpticalLaser@30 (class/type),model/optical_graph/OpticalNode.h | util/CommonType.h,False,de4490b0cfb278a85f35c32af3e9fb6326d9e34f
gem5/ext/dsent/model/optical_graph/OpticalModulator.cc,gem5,source,indexed,75,2580,gem5附带第三方库、测试依赖或兼容实现,OpticalNode@29 (C/C++ function candidate) | OpticalModulator::canOptimizeLoss@38 (C/C++ function candidate) | OpticalModulator::setLosses@43 (C/C++ function candidate) | OpticalModulator::setModulatorSpec@51 (C/C++ function candidate) | OpticalModulator::getPower@57 (C/C++ function candidate) | OpticalModulator::getInsertionLoss@62 (C/C++ function candidate) | OpticalModulator::getExtinctionRatio@67 (C/C++ function candidate),model/optical_graph/OpticalModulator.h | model/optical_graph/OpticalTransmitter.h,False,2f7a2749e7f4f47ae629db5d2b6be52d9b89fa08
gem5/ext/dsent/model/optical_graph/OpticalModulator.h,gem5,source,indexed,72,2978,gem5附带第三方库、测试依赖或兼容实现,OpticalTransmitter@30 (class/type) | OpticalModulator@31 (class/type),model/optical_graph/OpticalNode.h | util/CommonType.h,False,4bb14be36fd662c4a97653a4ce2ee3bfb9515c37
gem5/ext/dsent/model/optical_graph/OpticalNode.cc,gem5,source,indexed,117,3858,gem5附带第三方库、测试依赖或兼容实现,OpticalNode::getType@42 (C/C++ function candidate) | OpticalNode::getDownstreamNodes@47 (C/C++ function candidate) | OpticalNode::getInstanceName@52 (C/C++ function candidate) | OpticalNode::getModel@57 (C/C++ function candidate) | OpticalNode::getModel@62 (C/C++ function candidate) | OpticalNode::addDownstreamNode@67 (C/C++ function candidate) | OpticalNode::getWavelengths@74 (C/C++ function candidate) | OpticalNode::isExpected@79 (C/C++ function candidate) | OpticalNode::setLoss@94 (C/C++ function candidate) | OpticalNode::getLoss@98 (C/C++ function candidate) | OpticalNode::setVisitedNum@103 (C/C++ function candidate) | OpticalNode::getVisitedNum@108 (C/C++ function candidate),model/optical_graph/OpticalNode.h,False,e76804867d17652bf8ca52da5a2d2c17c37a19b2
gem5/ext/dsent/model/optical_graph/OpticalNode.h,gem5,source,indexed,113,4645,gem5附带第三方库、测试依赖或兼容实现,OpticalNode@30 (class/type) | OpticalNode@35 (class/type) | Type@43 (class/type),model/OpticalModel.h | util/CommonType.h,False,1304b34c121cd4491458c79e895820134d98a989
gem5/ext/dsent/model/optical_graph/OpticalReceiver.h,gem5,source,indexed,46,1830,gem5附带第三方库、测试依赖或兼容实现,OpticalReceiver@32 (class/type) | OpticalReceiver@34 (C/C++ function candidate) | OpticalReceiver@35 (shell function),model/OpticalModel.h | util/CommonType.h,False,95173cacb1d486e22348ea31ff36746b79098555
gem5/ext/dsent/model/optical_graph/OpticalTransmitter.h,gem5,source,indexed,49,2103,gem5附带第三方库、测试依赖或兼容实现,OpticalTransmitter@32 (class/type) | OpticalTransmitter@34 (C/C++ function candidate) | OpticalTransmitter@35 (shell function),model/OpticalModel.h | util/CommonType.h,False,11aa62381199ad2b5227a9fb12d50e28d094d5cc
gem5/ext/dsent/model/optical_graph/OpticalWaveguide.cc,gem5,source,indexed,41,1540,gem5附带第三方库、测试依赖或兼容实现,OpticalNode@28 (C/C++ function candidate),model/optical_graph/OpticalWaveguide.h,False,71cf8ef34bb069b9f8a7ef78c08a4bdb942f4615
gem5/ext/dsent/model/optical_graph/OpticalWaveguide.h,gem5,source,indexed,48,1861,gem5附带第三方库、测试依赖或兼容实现,OpticalWaveguide@30 (class/type),model/optical_graph/OpticalNode.h | util/CommonType.h,False,8cc9e73346e1fcb6980a1456f4d8bfdf3f57d121
gem5/ext/dsent/model/optical_graph/OpticalWavelength.cc,gem5,source,indexed,150,6663,gem5附带第三方库、测试依赖或兼容实现,m_instance_name_@39 (C/C++ function candidate) | OpticalWavelength::getInstanceName@48 (C/C++ function candidate) | OpticalWavelength::addDataPath@53 (C/C++ function candidate) | OpticalWavelength::getDataPaths@89 (C/C++ function candidate) | OpticalWavelength::getWavelengths@94 (C/C++ function candidate) | OpticalWavelength::getLaserPower@99 (C/C++ function candidate),model/optical_graph/OpticalWavelength.h | model/optical_graph/OpticalNode.h | model/optical_graph/OpticalLaser.h | model/optical_graph/OpticalModulator.h | model/optical_graph/OpticalFilter.h | model/optical_graph/OpticalDetector.h | list | cmath,False,dd1f9b3159352e207f68bbd21e4fcb6953fb1183
gem5/ext/dsent/model/optical_graph/OpticalWavelength.h,gem5,source,indexed,78,3503,gem5附带第三方库、测试依赖或兼容实现,OpticalDataPath@33 (class/type) | laser@41 (C/C++ function candidate) | OpticalWavelength@43 (class/type),model/OpticalModel.h | util/CommonType.h,False,bbf273f8201447efa32821c664619613c44b5a04
gem5/ext/dsent/model/std_cells/ADDF.cc,gem5,source,indexed,692,39973,gem5附带第三方库、测试依赖或兼容实现,StdCell@42 (C/C++ function candidate) | ADDF::initProperties@50 (C/C++ function candidate) | ADDF::constructModel@55 (C/C++ function candidate) | ADDF::updateModel@121 (C/C++ function candidate) | ADDF::evaluateModel@152 (C/C++ function candidate) | ADDF::useModel@157 (C/C++ function candidate) | ADDF::propagateTransitionInfo@224 (C/C++ function candidate) | ADDF::cacheStdCell@330 (C/C++ function candidate),model/std_cells/ADDF.h | cmath | model/PortInfo.h | model/EventInfo.h | model/TransitionInfo.h | model/std_cells/StdCellLib.h | model/std_cells/CellMacros.h | model/timing_graph/ElectricalNet.h | model/timing_graph/ElectricalDriver.h | model/timing_graph/ElectricalLoad.h | model/timing_graph/ElectricalDelay.h,False,7330016f6d5044b6a7167a038edeeca096707199
gem5/ext/dsent/model/std_cells/ADDF.h,gem5,source,indexed,60,2273,gem5附带第三方库、测试依赖或兼容实现,ADDF@32 (class/type),util/CommonType.h | model/std_cells/StdCell.h | model/TransitionInfo.h,False,408672208e8494725886d578b64979b55998ff21
gem5/ext/dsent/model/std_cells/AND2.cc,gem5,source,indexed,293,13499,gem5附带第三方库、测试依赖或兼容实现,StdCell@41 (C/C++ function candidate) | AND2::initProperties@48 (C/C++ function candidate) | AND2::constructModel@53 (C/C++ function candidate) | AND2::updateModel@92 (C/C++ function candidate) | AND2::evaluateModel@118 (C/C++ function candidate) | AND2::useModel@123 (C/C++ function candidate) | AND2::propagateTransitionInfo@161 (C/C++ function candidate) | AND2::cacheStdCell@200 (C/C++ function candidate),model/std_cells/AND2.h | cmath | model/PortInfo.h | model/TransitionInfo.h | model/EventInfo.h | model/std_cells/StdCellLib.h | model/std_cells/CellMacros.h | model/timing_graph/ElectricalNet.h | model/timing_graph/ElectricalDriver.h | model/timing_graph/ElectricalLoad.h | model/timing_graph/ElectricalDelay.h,False,e00854f072f4f2e2777893def0b3213eeb55fdaf
gem5/ext/dsent/model/std_cells/AND2.h,gem5,source,indexed,53,2078,gem5附带第三方库、测试依赖或兼容实现,AND2@30 (class/type),util/CommonType.h | model/std_cells/StdCell.h,False,3ce6557d3e8ba535e0396df4d408140f2eb443ab
gem5/ext/dsent/model/std_cells/BUF.cc,gem5,source,indexed,237,9337,gem5附带第三方库、测试依赖或兼容实现,StdCell@41 (C/C++ function candidate) | BUF::initProperties@48 (C/C++ function candidate) | BUF::constructModel@53 (C/C++ function candidate) | BUF::updateModel@82 (C/C++ function candidate) | BUF::evaluateModel@103 (C/C++ function candidate) | BUF::useModel@108 (C/C++ function candidate) | BUF::propagateTransitionInfo@143 (C/C++ function candidate) | BUF::cacheStdCell@154 (C/C++ function candidate),model/std_cells/BUF.h | cmath | model/PortInfo.h | model/TransitionInfo.h | model/EventInfo.h | model/std_cells/StdCellLib.h | model/std_cells/CellMacros.h | model/timing_graph/ElectricalNet.h | model/timing_graph/ElectricalDriver.h | model/timing_graph/ElectricalLoad.h | model/timing_graph/ElectricalDelay.h,False,07eaeaafcaa91d15ee8a899f3a8c4fd45b2634f1
gem5/ext/dsent/model/std_cells/BUF.h,gem5,source,indexed,54,2072,gem5附带第三方库、测试依赖或兼容实现,BUF@30 (class/type),util/CommonType.h | model/std_cells/StdCell.h,False,b427c0a9ca555f6ed5fc223184979e0915816fd3
gem5/ext/dsent/model/std_cells/CellMacros.cc,gem5,source,indexed,498,27345,gem5附带第三方库、测试依赖或兼容实现,CellMacros::addNor2@37 (C/C++ function candidate) | CellMacros::updateNor2@67 (C/C++ function candidate) | CellMacros::addNand2@137 (C/C++ function candidate) | CellMacros::updateNand2@168 (C/C++ function candidate) | CellMacros::addInverter@239 (C/C++ function candidate) | CellMacros::updateInverter@266 (C/C++ function candidate) | CellMacros::addTristate@329 (C/C++ function candidate) | CellMacros::updateTristate@365 (C/C++ function candidate) | CellMacros::calculateNmosWidth@453 (C/C++ function candidate) | CellMacros::calculatePmosWidth@475 (C/C++ function candidate),model/std_cells/CellMacros.h | cmath | vector | model/std_cells/StdCell.h | model/timing_graph/ElectricalNet.h | model/timing_graph/ElectricalDriver.h | model/timing_graph/ElectricalLoad.h,False,a8a0b1c0b91ae86bf26a64e480c7b0f6392bbaf2
gem5/ext/dsent/model/std_cells/CellMacros.h,gem5,source,indexed,78,4297,gem5附带第三方库、测试依赖或兼容实现,StdCell@30 (class/type) | CellMacros@33 (class/type),util/CommonType.h | model/std_cells/StdCell.h,False,6c1edc9f48f92c379cee32c03e7d209cff6f1265
gem5/ext/dsent/model/std_cells/DFFQ.cc,gem5,source,indexed,557,31516,gem5附带第三方库、测试依赖或兼容实现,StdCell@43 (C/C++ function candidate) | DFFQ::initProperties@50 (C/C++ function candidate) | DFFQ::constructModel@55 (C/C++ function candidate) | DFFQ::updateModel@104 (C/C++ function candidate) | DFFQ::evaluateModel@127 (C/C++ function candidate) | DFFQ::useModel@132 (C/C++ function candidate) | DFFQ::propagateTransitionInfo@197 (C/C++ function candidate) | DFFQ::cacheStdCell@271 (C/C++ function candidate),model/std_cells/DFFQ.h | cmath | model/PortInfo.h | model/EventInfo.h | model/TransitionInfo.h | model/std_cells/StdCellLib.h | model/std_cells/CellMacros.h | model/timing_graph/ElectricalNet.h | model/timing_graph/ElectricalDriver.h | model/timing_graph/ElectricalLoad.h | model/timing_graph/ElectricalDelay.h,False,7029d5d62b52b7e6a19376c6dd42840821478b76
gem5/ext/dsent/model/std_cells/DFFQ.h,gem5,source,indexed,59,2207,gem5附带第三方库、测试依赖或兼容实现,DFFQ@31 (class/type),util/CommonType.h | model/std_cells/StdCell.h | model/TransitionInfo.h,False,aee916febdd28178df6c1b3bc0c190dd73371408
gem5/ext/dsent/model/std_cells/INV.cc,gem5,source,indexed,240,9666,gem5附带第三方库、测试依赖或兼容实现,StdCell@42 (C/C++ function candidate) | INV::initProperties@49 (C/C++ function candidate) | INV::constructModel@54 (C/C++ function candidate) | INV::updateModel@87 (C/C++ function candidate) | INV::evaluateModel@111 (C/C++ function candidate) | INV::useModel@116 (C/C++ function candidate) | INV::propagateTransitionInfo@150 (C/C++ function candidate) | INV::cacheStdCell@167 (C/C++ function candidate),model/std_cells/INV.h | cmath | model/PortInfo.h | model/TransitionInfo.h | model/EventInfo.h | model/std_cells/CellMacros.h | model/std_cells/StdCellLib.h | model/timing_graph/ElectricalNet.h | model/timing_graph/ElectricalDriver.h | model/timing_graph/ElectricalLoad.h | model/timing_graph/ElectricalDelay.h,False,3c30e2f4cd0cffa8bd21755fa8919a93b174ad4a
